id,quote,author
145,"„Ein Problem zu lösen heißt, sich vom Problem zu lösen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
146,"„Der Mensch ist ein dunkles Wesen, er weiß nicht, woher er kommt, noch wohin er geht. Er weiß wenig von der Welt. Ich kenne mich auch nicht und Gott soll mich davor behüten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
147,"„Dummes Zeug kann man viel reden, / Kann es auch schreiben, / Wird weder Leib noch Seele töten, / Es wird alles beim alten bleiben. / Dummes aber, vors Auge gestellt, / Hat ein magisches Recht; / Weil es die Sinne gefesselt hält, / Bleibt der Geist ein Knecht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
148,"„Wo viel Licht ist, ist starker Schatten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
149,"„Die Weisen sagen: beurteile niemand, bis du an seiner Stelle gestanden hast.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
150,"„Freiwillige Abhängigkeit ist der schönste Zustand, und wie wäre der möglich ohne Liebe?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
151,"„Wo so ein Köpfchen keinen Ausgang sieht,/ Stellt er sich gleich das Ende vor.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
152,"„Kindlein, liebet euch, und wenn das nicht gehen will, laßt wenigstens einander gelten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
153,"„Das Muß ist hart, aber beim Muß kann der Mensch allein zeigen, wie's inwendig in ihm steht. Willkürlich leben kann jeder.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
154,"„Freund, wer ein Lump ist, bleibt ein Lump, zu Wagen, Pferd und Fuße. Drum glaub an keinen Lumpen je, an keines Lumpen Buße.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
155,"„Ihr Kinder, glaubt, ohnmächtig bleibt der Wille.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
156,„Lerne alt zu werden mit einem jungen Herzen. Das ist die Kunst.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
157,"„Man könnte gern Publizität und Aufklärung vermissen, wenn Offenheit und Klarheit an ihre Stelle treten könnten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
158,"„Weichliche, sentimentale Melodien deprimieren mich; ich bedarf kräftiger, frischer Töne, mich zusammenzuraffen, zu sammeln. Napoleon, der ein Tyrann war, soll sanfte Musik geliebt haben; ich, vermutlich, weil ich kein Tyrann bin, liebe die rauschenden, lebhaften, heiteren. Der Mensch sehnt sich ewig nach dem, was er nicht ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
159,"„Siehst du Gott nicht? An jeder stillen Quelle, unter jedem blühenden Baum begegnet er mir in der Wärme seiner Liebe.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
160,"„Alles Gescheite ist schon gedacht worden, man muss nur versuchen, es noch einmal zu denken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
161,"„Ein guter Mensch verspricht durch seine Gegenwart nur immer zuviel! Das Vertrauen, das er hervorlockt, die Neigung, die er einflößt, die Hoffnungen, die er erregt, sind unendlich. Er wird und bleibt ein Schuldner, ohne es zu wissen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
162,"„Nur wer die Sehnsucht kennt, weiß, was ich leide! Allein und abgetrennt von aller Freude, Seh' ich ans Firmament nach jener Seite. Ach! der mich liebt und kennt, ist in der Weite. Es schwindelt mir, es brennt mein Eingeweide. Nur wer die Sehnsucht kennt, weiß, was ich leide!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
163,"„Mann mit zugeknöpften Taschen, dir tut keiner was zulieb' Hand wird nur von Hand gewaschen: wenn du nehmen willst, so gib!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
164,"„Wenn die Menschen recht schlecht werden, haben sie keinen Anteil mehr als die Schadenfreude.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
165,"„Von niemandem etwas weiter verlangen, als was er geben kann und will, ihm weiter nicht anbieten, als was ihm gemäß ist!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
166,"„Grau, teurer Freund, ist alle Theorie / Und grün des Lebens goldner Baum.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
167,"„Das Leben ist kurz, um schlechten Wein zu trinken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
168,"„Es muss von Herzen kommen, was auf Herzen wirken soll.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
169,"„Ich bin bei dir, du seist auch noch so ferne, du bist mir nah! Die Sonne sinkt, bald leuchten mir die Sterne. Oh, wärst du da!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
170,"„Weißt du, worin der Spaß des Lebens liegt? Sei lustig! – geht es nicht, so sei vergnügt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
171,"„Man sollte alle Tage wenigstens ein kleines Lied hören, ein gutes Gedicht lesen, ein treffliches Gemälde sehen, und, wenn es möglich zu machen wäre, einige vernünftige Worte sprechen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
172,„Denn zu Zeiten der Not bedarf man seiner Verwandten.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
173,„Von den Kindern kann man leben lernen und selig werden.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
174,"„Es ist ein Zug der Kindheit, aus allem alles machen zu können.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
175,"„Es ist nie daran zu denken, daß die Vernunft populär werde. Leidenschaften und Gefühle mögen populär werden, aber die Vernunft wird immer nur im Besitze einzelner Vorzüglicher sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
176,"„Sitz ich allein, Wo kann ich besser sein? Meinen Wein Trink ich allein, Niemand setzt mir Schranken, Ich hab so meine Gedanken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
177,"„In der Beschränkung zeigt sich erst der Meister, / Und das Gesetz nur kann uns Freiheit geben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
178,"„Es ist keine Kunst, eine Göttin zur Hexe, eine Jungfrau zur Hure zu machen; aber zur umgekehrten Operation, Würde geben dem Verschmähten, wünschenswert zu machen das Verworfene, dazu gehört entweder Kunst oder Charakter.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
179,"„Solang man nüchtern ist, gefällt das schlechte. Wen man getrunken hat, weiß man das Rechte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
180,"„Niemand wird gekrönt, der nicht vorher gekämpft hat.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
181,"„Was man tief in seinem Herzen besitzt, kann man nicht durch den Tod verlieren.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
182,"„Wer mit dem Leben spielt, kommt nie zurecht; / wer sich nicht selbst befiehlt, bleibt immer Knecht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
183,"„Es irrt der Mensch, solang er strebt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
184,"„Welch eine himmlische Empfindung ist es, seinem Herzen zu folgen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
185,"„Ich hasse alle Pfuscherei, wie die Sünde, besonders aber die Pfuscherei in Staatsangelegenheiten, woraus für Tausende und Millionen nichts als Unheil hervorgeht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
186,"„Bei den Mannsleuten ist alle Mühe verloren, sie sind doch nicht zu besseren.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
187,„Toleranz sollte eigentlich nur eine vorübergehende Gesinnung sein; sie muss zur Anerkennung führen. Dulden heißt beleidigen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
188,"„Das Beste, was du wissen kannst, darfst du den Buben doch nicht sagen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
189,"„Neue Knospen keimen. Das Leben gehört dem Lebendigen an, und wer lebt, muss auf Wechsel gefasst sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
190,"„Der entschließt sich doch gleich, den heiß ich brav und kühn! Er springt in den Teich, dem Regen zu entfliehn.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
191,"„An der Farbe lässt sich die Sinnesweise, an dem Schnitt die Lebensweise des Menschen erkennen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
192,„Seid reinlich bei Tage und säuisch bei Nacht So habt ihrs auf Erden am weitsten gebracht.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
193,"„Was ist das Schwerste von allem? Was dir am leichtesten dünkt. Mit den Augen zu sehen, was vor dir liegt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
194,"„Grenzenlose Tautologien und Wiederholungen bilden den Körper dieses heiligen Buches, das uns, so oft wir auch darangehen, immer von neuem anwidert, dann aber anzieht, in Erstaunen setzt und am Ende Verehrung abnötigt Der Stil des Korans ist seinem Inhalt und Zweck gemäß streng, groß, furchtbar, stellenweise wahrhaft erhaben; so treibt ein Keil den anderen, und darf sich über die große Wirksamkeit des Buches niemand verwundern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
195,„Die Sorge verleiht kleinen Dingen einen großen Schatten.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
196,"„Und am Ufer steh' ich lange Tage, das Land der Griechen mit der Seele suchend.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
197,„Zu neuen Taten lockt ein neuer Tag.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
198,„Vom Handwerk kann man sich zur Kunst erheben. Vom Pfuschen nie.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
199,"„Das neue Jahr sieht mich freundlich an, und ich lasse das alte mit seinem Sonnenschein und Wolken ruhig hinter mir.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
200,"„Dass ich erkenne, was die Welt / Im Innersten zusammenhält.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
201,"„Was der August nicht tut, macht der September gut.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
202,"„Ob der Koran von Ewigkeit sei? / Darnach frag ich nicht! / Ob der Koran geschaffen sei? / Das weiß ich nicht! / Daß er das Buch der Bücher sei / Glaub ich aus Mosleminen-Pflicht. / Daß aber der Wein von Ewigkeit sei / Daran zweifl ich nicht; / Oder daß er vor den Engeln geschaffen sei / Ist vielleicht auch kein Gedicht. / Der Trinkende, wie es auch immer sei / Blickt Gott frischer ins Angesicht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
203,"„Laß mein Aug den Abschied sagen, Den mein Mund nicht nehmen kann! Schwer, wie schwer ist er zu tragen, Und ich bin doch sonst ein Mann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
204,"„Halte immer an der Gegenwart fest. Jeder Zustand, ja jeder Augenblick ist von unendlichem Wert, denn er ist der Repräsentant einer ganzen Ewigkeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
205,"„Nichts Besseres weiß ich mir an Sonn- und Feiertagen, Als ein Gespräch von Krieg und Kriegsgeschrei, Wenn hinten, weit, in der Türkei, Die Völker aufeinander schlagen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
206,"„Die Frauen sind unüberwindlich: erst verständig, daß man nicht widersprechen kann, - liebevoll, daß man sich hingibt, - gefühlvoll, daß man nicht wehtun mag, - ahnungsvoll, daß man erschrickt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
207,"„Was vergangen, kehrt nicht wieder, aber geht es leuchtend nieder, leuchtet's lange noch zurück!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
208,"„Freudvoll/ Und leidvoll,/ Gedankenvoll sein;/ Langen/ Und bangen/ In schwebender Pein,/ Himmelhoch jauchzend,/ Zum Tode betrübt,/ Glücklich allein/ Ist die Seele, die liebt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
209,"„Hegel hat in den Berliner Jahrbüchern eine Rezension über Hamann geschrieben, die ich in diesen Tagen lese und wieder lese und die ich sehr loben muss. Hegels Urteile als Kritiker sind immer gut gewesen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
210,„Beschäftigt strebt die Menge nach Gewinn.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
211,„Heinrich! Mir graut's vor dir.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
212,"„Wer fremde Sprachen nicht kennt, weiß nichts von seiner eigenen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
213,„Blut ist ein ganz besonderer Saft.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
214,"„Die Tat ist alles, nichts der Ruhm.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
215,"„Wer sich nicht selbst zum Besten haben kann, der zählt gewiß nicht zu den Besten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
216,"„Die Welt ist so leer, wenn man nur Berge, Flüsse und Städte darin denkt, aber hie und da jemand zu wissen, der mit uns übereinstimmt, mit dem wir auch stillschweigend fortleben: das macht uns dieses Erdenrund erst zu einem bewohnten Garten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
217,"„Der Schmerz um Liebe, wie die Liebe, bleibt unheilbar und unendlich.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
218,"„Ich habe Freunde gesehen, Geschwister, Liebende, Gatten, deren Verhältnis durch den zufälligen oder gewählten Hinzutritt einer neuen Person ganz und gar verändert, deren Lage völlig umgekehrt wurde.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
219,"„Berlin. Es lebt dort ein so verwegener Menschenschlag zusammen, daß man mit der Delikatesse nicht weit reicht, sondern daß man Haare auf den Zähnen haben und mitunter etwas grob sein muß, um sich über Wasser zu halten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
220,„Die Welt ist ein Gefängnis.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
221,"„Das ist der glücklichste Mensch, der das Ende seines Lebens mit dem Anfang in Verbindung setzen kann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
222,"„Den Teufel spürt das Völkchen nie, und wenn er sie beim Kragen hätte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
223,"„Die ganze Natur ist eine Melodie, in der eine tiefe Harmonie verborgen ist. Die Natur schafft ewig neue Gestalten; was da ist, war noch nie, was da war – kommt nicht wieder – alles ist neu und dennoch immer das Alte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
224,"„Als Knabe verschlossen und trutzig, als Jüngling anmaßlich und stutzig, als Mann zu Taten willig, als Greis leichtsinnig und grillig! Auf deinem Grabstein wird man lesen: Das ist fürwahr ein Mensch gewesen!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
225,"„Von der Gewalt, die alle Wesen bindet, - Befreit der Mensch sich, der sich überwindet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
226,"„Ältere Bekanntschaften und Freundschaften haben vor neuen hauptsächlich das voraus, dass man sich einander schon viel verziehen hat.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
227,"„Freiheit ist nichts als die Möglichkeit, unter allen Bedingungen das Vernünftige zu tun.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
228,"„Wer in Zelten leben kann, steht sich am besten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
229,"„Ein Mädchen und ein Gläschen Wein kurieren alle Not; und wer nicht trinkt und wer nicht küßt, der ist so gut wie tot.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
230,"„Der beste Kopf ist, auch mit dem besten Willen, in großer Beschränktheit befangen, und wer hat nicht mehr als einmal im Leben sich selbst die angebotene Aufklärung verkümmert?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
231,"„Wenn je das Göttliche auf Erden erschien, so war es in der Person Christi.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
232,„Nach unserer Überzeugung gibt es kein größeres und wirksameres Mittel zu wechselseitiger Bildung als das Zusammenarbeiten überhaupt.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
233,"„Das einfache Schöne soll der Kenner schätzen, Verziertes aber spricht der Menge zu.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
